trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
6/21/20 13:57,4.10E+12,fraud_Schaefer Ltd,kids_pets,45.19,Christopher,Adkins,M,3512 Knight Center,Lorenzo,TX,79343,33.667,-101.528,1571,Petroleum engineer,6/27/82,e9fa59dd8ffe82922598ca804bb87bbe,33.473,-100.658,0
6/21/20 13:57,4.17E+15,"fraud_Prosacco, Kreiger and Kovacek",home,37.03,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.667,-97.480,116001,Media buyer,5/10/93,cd7fa3ab9703ee30e304bcb95113bc38,36.299,-97.778,0
6/21/20 13:58,4.30E+15,fraud_Gulgowski LLC,home,42.44,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421,42.851,-93.620,3032,Community pharmacist,8/8/64,3f12ba8e5e8c27fd4066dd6281bb2e9f,43.270,-93.940,0
6/21/20 13:58,4.17E+15,fraud_Mohr-Bayer,shopping_net,127.6,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.981,3279,Health promotion specialist,10/5/78,45b4ec6713f9460b70895b366353523e,40.848,-74.656,0
6/21/20 13:58,6.01E+15,"fraud_O'Reilly, Mohr and Purdy",home,131.27,Haley,Wagner,F,05561 Farrell Crescent,Annapolis,MD,21405,39.031,-76.552,92106,"Accountant, chartered certified",5/28/43,56da6ccecb37de97ef60a259815c0f8e,39.717,-76.343,0
6/21/20 13:59,3.48E+14,fraud_Lubowitz-Walter,kids_pets,84.17,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.498,-88.328,15647,Armed forces logistics/support/administrative officer,3/22/48,5e0db46452a842497a380779c59a1e00,29.976,-87.691,0
6/21/20 13:59,2.30E+15,"fraud_Bahringer, Osinski and Block",food_dining,7.38,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.682,-73.980,2504700,Medical sales representative,9/1/99,10c0d612dfc2220a691a436118f829c7,40.270,-74.908,0
6/21/20 14:00,4.19E+15,"fraud_Bahringer, Bergnaum and Quitzon",home,117.84,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.625,-82.755,4512,Farm manager,10/3/92,8897077856aef4eafd181e856606c5e2,39.254,-83.607,0
6/21/20 14:00,3.77E+14,fraud_Simonis-Prohaska,misc_pos,92.81,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.157,-94.387,2836,"Designer, jewellery",12/3/85,560b983be7894b2029bfa2498c2004fd,31.425,-94.913,0
6/21/20 14:00,6.76E+11,fraud_Breitenberg-Hermiston,kids_pets,51.49,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.029,-118.492,92043,"Civil engineer, contracting",4/25/61,4f0292198099a718f080cd9bff041469,34.315,-118.941,0
6/21/20 14:00,4.96E+12,fraud_Bartoletti and Sons,personal_care,104.69,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.617,-102.478,207,Network engineer,12/4/55,f8b8c7536258e7e34d3e4431946f9181,38.848,-102.120,0
6/21/20 14:01,5.36E+15,"fraud_Moore, Williamson and Emmerich",home,16.48,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.780,-111.144,18182,"Engineer, drilling",6/29/75,8d2f7c988d784a008624dcb6ae43b00d,45.473,-110.761,0
6/21/20 14:01,4.35E+15,fraud_Kulas Group,health_fitness,76,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.998,1080,Information systems manager,1/8/79,9600145da48b5ae16a1107b9580e418d,44.421,-88.744,0
6/21/20 14:01,2.71E+15,"fraud_Kunze, Larkin and Mayert",travel,1.77,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.393,-91.471,6581,Multimedia programmer,2/13/64,5b82ec32452952dfb57bebfdfc3d7413,31.916,-92.173,0
6/21/20 14:01,3.52E+15,"fraud_Becker, Harris and Harvey",personal_care,50.22,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.834,-90.048,272,Freight forwarder,7/5/01,2c04edecf2b9785ed137207645abb05d,47.405,-90.177,0
6/21/20 14:02,6.01E+15,fraud_Weimann-Lockman,kids_pets,73.57,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.599,-105.004,320420,Water engineer,7/31/75,b031101d820f6ec2704a76617a5d6bd3,38.809,-104.877,0
6/21/20 14:02,4.95E+15,fraud_Kutch-Wilderman,home,18.76,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.994,-88.942,324,"Scientist, research (physical sciences)",6/15/76,e364cbb43064585db6fef8adad798ae3,38.622,-88.339,0
6/21/20 14:03,3.53E+15,"fraud_Lehner, Mosciski and King",misc_net,63.97,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.836,-79.822,20478,Materials engineer,6/4/97,ad39f44b505f6088077315842e12005a,33.204,-78.992,0
6/21/20 14:03,6.30E+11,fraud_Heaney-Marquardt,entertainment,12.91,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.888,-118.211,149,Special educational needs teacher,6/21/78,bb838fefa1fcec6aecd6688c4c39593b,48.342,-117.776,0
6/21/20 14:03,4.40E+18,fraud_Gerhold LLC,home,20.01,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.497,-98.786,509,"Nurse, children's",9/15/80,f07460e75ecafe875a05a9875e2508c0,41.807,-97.790,0
6/21/20 14:03,3.81E+13,"fraud_Gutmann, McLaughlin and Wiza",home,60.56,Marissa,Clark,F,2677 Byrd Village Suite 035,San Jose,CA,95148,37.330,-121.791,973849,Geoscientist,1/18/97,0016e6ec2ed9f323829f892f8e53f5f7,36.468,-121.242,0
6/21/20 14:03,4.75E+12,fraud_Klein Group,entertainment,79.18,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.480,-86.692,1423,"Psychologist, forensic",10/7/98,b68d2e3ccdb774010c39091361adb5fb,42.445,-87.498,0
6/21/20 14:04,6.01E+15,"fraud_McCullough, Hudson and Schuster",food_dining,5.22,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.978,-96.017,1700,"Engineer, land",12/19/01,fb5e9f0df40d4fbc973fbd912ba1bfe3,43.393,-95.541,0
6/21/20 14:04,4.29E+15,fraud_Little Ltd,kids_pets,5.25,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413,-81.690,2206,Biomedical scientist,12/31/86,7d83653170faa0c621977c8a491f390f,33.077,-82.129,0
6/21/20 14:05,2.30E+15,fraud_Kilback LLC,food_dining,25.72,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.682,-73.980,2504700,Medical sales representative,9/1/99,5c4e803cad9329d480093303ec433b30,39.887,-73.954,0
6/21/20 14:05,4.18E+15,fraud_Kub-Heaney,health_fitness,23.2,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.949,-86.491,3104,"Horticulturist, commercial",3/29/81,04244ec755a717fb77a88d6c8f875e77,41.941,-86.961,0
6/21/20 14:05,6.01E+15,"fraud_Cronin, Kshlerin and Weber",health_fitness,14.59,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.809,-78.778,863,"Engineer, mining",8/9/72,90e7293fa875cf4f29d1f4ff62f332e0,39.480,-79.136,0
6/21/20 14:06,4.30E+15,"fraud_Schumm, McLaughlin and Carter",food_dining,49.65,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.233,-86.249,128715,Historic buildings inspector/conservation officer,5/25/95,baeb5a1762c4f420f193afc0d0757642,42.859,-86.583,0
6/21/20 14:06,3.60E+15,fraud_Mayert Group,shopping_pos,9.1,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.223,-89.552,9496,Furniture conservator/restorer,3/23/93,72e684b564fda601d3e23de0fcddbe84,36.213,-89.833,0
6/21/20 14:06,3.03E+13,fraud_Heller PLC,health_fitness,6.31,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.462,-79.131,4172,"Copywriter, advertising",3/20/62,3a053f5fabd3ac4fcdadccd871a4c502,41.877,-79.443,0
6/21/20 14:07,4.54E+12,"fraud_Hahn, Douglas and Schowalter",travel,7.4,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74.000,13835,"Programmer, multimedia",5/28/67,f5d5b615219b84592deb6b63a606d7c4,40.890,-74.847,0
6/21/20 14:07,3.55E+15,fraud_Sporer-Keebler,personal_care,35.26,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.491,6120,Chartered loss adjuster,10/9/76,4c6aa42633dbced30aeb32e9d5c8d4fd,43.830,-74.425,0
6/21/20 14:07,4.96E+18,fraud_Kertzmann LLC,health_fitness,50.88,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.675,-74.224,124967,Operational researcher,12/21/80,78bf8573c5acb031c6ca776a58a9f10e,39.743,-73.614,0
6/21/20 14:07,4.65E+18,"fraud_Bradtke, Torp and Bahringer",personal_care,91.47,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.100,4056,Film/video editor,6/25/90,93e21a4d479f3bdba8bd2773d24a9347,40.129,-72.767,0
6/21/20 14:08,4.51E+18,"fraud_Mueller, Gerhold and Mueller",health_fitness,6.58,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.894,-79.786,328,Tree surgeon,7/25/83,f30d7ed649f7c532c377b8ff38ff68b3,39.426,-80.030,0
6/21/20 14:09,3.53E+15,"fraud_Reinger, Weissnat and Strosin",food_dining,61.03,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.807,-73.088,5895,"Scientist, marine",7/13/75,c521a5118c758ca4fff9038dde18bf54,43.840,-73.340,0
6/21/20 14:09,4.24E+12,fraud_Volkman-Predovic,shopping_net,8.54,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.120,321490,"Scientist, biomedical",10/4/91,7f37eb5e8b32669666bb9f607a3a4696,38.705,-76.460,0
6/21/20 14:09,4.56E+12,fraud_Kilback LLC,food_dining,21.97,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.989,-106.061,7268,"Therapist, art",8/4/88,da217337f78a96cba4874f7cba77f14e,34.033,-106.270,0
6/21/20 14:09,6.01E+15,fraud_Connelly PLC,food_dining,43.13,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.642,-104.197,635,Product/process development scientist,7/13/73,47ec7116bd85d46d35deee1360775500,41.313,-104.150,0
6/21/20 14:09,1.80E+14,fraud_Heathcote LLC,shopping_net,3.11,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.790,-82.724,341043,"Engineer, land",2/28/89,968365c9f566a3a9f20d5a45162d6ab7,27.417,-83.408,0
6/21/20 14:10,5.10E+15,fraud_Conroy Ltd,shopping_pos,8.48,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,11978,40.830,-72.647,3255,Financial trader,7/8/78,0658bba9f7eed658608e6f55db8e8842,41.794,-73.225,0
6/21/20 14:10,6.01E+15,fraud_Connelly-Carter,home,12.09,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.969,-78.562,1970,Energy engineer,9/2/85,23d20ce2c80bb62e9f6ce643ea8a3d1c,36.366,-78.335,0
6/21/20 14:10,5.15E+15,"fraud_Welch, Rath and Koepp",entertainment,1.87,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.887,-90.033,55581,Biomedical scientist,9/12/72,a44193ecbd53723a00deef6ebda91236,29.707,-90.735,0
6/21/20 14:10,6.01E+15,"fraud_Willms, Kris and Bergnaum",shopping_pos,7.23,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.100,-73.361,2121,Radio producer,10/14/73,929a48b6aa32309403e592ec3e04db49,41.283,-73.896,0
6/21/20 14:11,3.03E+13,fraud_Waelchi Inc,kids_pets,94.06,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.135,-77.736,1051,Chief Operating Officer,11/21/76,45228e866c4dbc15c7b4ed3490a79108,37.192,-77.294,0
6/21/20 14:11,4.77E+18,"fraud_Pouros, Walker and Spencer",kids_pets,21.77,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.555,-77.400,1909,Mining engineer,8/22/54,7f84353e86acc998cbf20423cf6f9f6f,39.596,-77.142,0
6/21/20 14:12,3.78E+14,"fraud_Roberts, Daniel and Macejkovic",kids_pets,70.06,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.039,-123.061,191096,"Scientist, physiological",4/6/64,d370cc9942488fd40d6726aba0bdc0ed,43.556,-122.127,0
6/21/20 14:12,3.60E+15,fraud_Heller PLC,health_fitness,27.68,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.673,-73.537,34496,"Librarian, public",10/21/70,57fa836d09159b8884c4d67149647eb7,40.814,-74.159,0
6/21/20 14:12,6.01E+15,"fraud_Heathcote, Yost and Kertzmann",shopping_net,5.48,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.668,-93.243,2607,"Lecturer, further education",12/4/95,dccc50d067404415f5546ce81c6ee9e4,45.339,-92.881,0
6/21/20 14:13,1.80E+14,"fraud_Bradtke, Torp and Bahringer",personal_care,62.17,Richard,Barnes,M,1339 Johnson Landing Suite 007,De Lancey,NY,13752,42.189,-74.923,782,Chartered accountant,8/28/00,74ee25d38004654854f6cd152122a244,41.785,-75.771,0
6/21/20 14:13,3.04E+13,fraud_Larkin Ltd,kids_pets,116.24,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.574,-75.588,6508,Training and development officer,6/22/81,77d18de139b6f2e36a0a5711a2aefae3,41.396,-75.688,0
6/21/20 14:14,2.13E+14,fraud_Metz-Boehm,shopping_pos,3.84,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.955,-82.297,79613,Environmental consultant,11/30/78,6e9874eef2fed25d6a79d56d02e8c9af,27.395,-81.588,0
6/21/20 14:14,3.55E+15,fraud_Bednar PLC,kids_pets,68.35,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.523,-86.206,680,"Designer, jewellery",12/21/66,1eb1984e3e6f2701eb51b4e1aa2dfba8,44.585,-86.889,0
6/21/20 14:14,3.53E+15,fraud_Connelly-Carter,home,105.16,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.807,-73.088,5895,"Scientist, marine",7/13/75,70dc39dee5245b7e8088b6154fe54631,43.396,-73.633,0
6/21/20 14:14,5.71E+11,fraud_Parker-Kunde,personal_care,68.38,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.005,-108.896,1645,Freight forwarder,2/26/76,6c3c651729787901b6800937df871cf4,42.231,-109.847,0
6/21/20 14:14,3.54E+15,"fraud_Fadel, Mertz and Rippin",entertainment,4.11,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.448,-93.425,5211,Chief Strategy Officer,1/27/87,8a73f1bba1eeec9407c74431054617e6,45.131,-92.558,0
6/21/20 14:14,3.55E+15,fraud_Yost-Rogahn,personal_care,24.45,Erika,Anderson,F,3786 Hale Corners,Rochester,KY,42273,37.205,-86.859,443,"Development worker, international aid",7/15/47,0c1979133d22dd5734b5d8c4519e3914,37.323,-87.356,0
6/21/20 14:15,1.80E+14,fraud_Crooks and Sons,personal_care,7.6,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.747,-117.172,54287,"Designer, exhibition/display",9/22/72,cddfd49de0abf722ad50ca91d0842a47,32.788,-117.577,0
6/21/20 14:16,3.73E+14,fraud_Jast Ltd,shopping_net,141.75,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.603,-93.298,136,Ceramics designer,2/20/00,9d8f0eae36c3d3075215e445bd676608,49.003,-92.668,0
6/21/20 14:16,3.56E+15,fraud_Crooks and Sons,personal_care,35.43,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.789,-75.416,8830,Theme park manager,3/29/91,2fa1a6f3874b074d42170affae0bdb58,42.871,-75.368,0
6/21/20 14:17,4.34E+15,fraud_Bednar PLC,kids_pets,17.91,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.228,-76.163,4354,Further education lecturer,2/16/94,a04022fc423a4e14885f0c7b184225bf,43.042,-75.578,0
6/21/20 14:17,2.71E+15,fraud_Rau-Robel,kids_pets,39.14,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.407,-91.147,378909,"Designer, furniture",2/22/77,55a2db06b595f2bb57b6a25ea00e3869,30.776,-91.905,0
6/21/20 14:17,2.27E+15,"fraud_Nienow, Barrows and Romaguera",personal_care,3.22,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.496,-86.259,5901,Curator,7/25/72,f6f4ed93c5e37b75354440f4480c6598,34.818,-86.399,0
6/21/20 14:18,3.53E+15,"fraud_Dare, Fritsch and Zboncak",health_fitness,18.43,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.231,-112.114,1939,Patent attorney,1/12/67,f117a0739374e0f3206621db5418d210,46.076,-111.565,0
6/21/20 14:18,2.13E+14,fraud_Medhurst Inc,home,31.18,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.925,67082,Physiological scientist,2/9/63,3f9ed9ff0bcaac02bd338ace41cc6254,33.264,-85.863,0
6/21/20 14:18,2.72E+15,fraud_Gleason-Macejkovic,shopping_net,9.77,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.349,151785,Pathologist,3/28/74,8cb7da180ebe2bc0af441ff0039b5fec,36.828,-87.770,0
6/21/20 14:19,4.29E+18,fraud_Altenwerth-Kilback,home,62.53,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.267,-76.495,5927,Art therapist,6/9/73,adbba191c62527d45693f9bb6ae8b3bf,37.671,-75.552,0
6/21/20 14:19,2.72E+15,"fraud_Koss, Hansen and Lueilwitz",home,28.5,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.349,151785,Pathologist,3/28/74,ece7f3dcb81b2fef36f0eb5276dda78b,36.538,-86.741,0
6/21/20 14:19,6.01E+15,fraud_Kuphal-Toy,food_dining,85.69,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.056,-96.060,413574,"Teacher, special educational needs",9/1/71,5feebb933fd8ca300cd3196b02dd92b7,35.471,-95.341,0
6/21/20 14:19,6.59E+15,fraud_Schulist Ltd,food_dining,31.85,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.738,-80.276,26551,Paramedic,1/4/77,7a2d7ffade2ede172554db004715d19a,26.188,-79.410,0
6/21/20 14:20,4.38E+15,fraud_Kihn-Fritsch,food_dining,7.96,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.974,-71.150,3807,Surgeon,10/25/99,663c8c58b9c5d647853f6b0da7eb80db,43.699,-70.771,0
6/21/20 14:21,4.89E+18,fraud_Lynch-Wisozk,home,17.5,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.566,-121.329,757530,Magazine features editor,4/30/79,767a6505a03775291f01fc2e84540c43,39.389,-121.421,0
6/21/20 14:21,3.51E+15,fraud_Dickinson Ltd,personal_care,61.14,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.431,-90.387,35439,Land/geomatics surveyor,3/31/85,b921bf4781ab0925b9bfad11fdb709e9,38.451,-89.577,0
6/21/20 14:21,2.24E+15,fraud_Welch Inc,misc_net,92.44,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.492,-85.452,564,Pensions consultant,4/10/96,e97a7450c20f36dea493d8702f47f8dc,39.296,-85.553,0
6/21/20 14:22,3.55E+15,fraud_Hills-Boyer,personal_care,130.65,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.478,-90.514,2870,Chartered public finance accountant,3/5/99,5b4111892b038dd340997cafb0f1f5ba,33.066,-91.274,0
6/21/20 14:22,3.74E+14,"fraud_Prosacco, Kreiger and Kovacek",home,44.19,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.171,-100.794,1190,"Designer, ceramics/pottery",6/30/48,468abd0fb607dc44429071b8b3e267ea,47.416,-100.568,0
6/21/20 14:22,1.80E+14,fraud_Kassulke PLC,shopping_net,3.12,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.615,-74.415,71485,Leisure centre manager,7/19/74,d6fc2038a4e43f2fa4e7951f28538337,39.976,-74.428,0
6/21/20 14:22,4.56E+18,"fraud_Denesik, Powlowski and Pouros",home,62,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.888,-104.656,525713,Museum/gallery exhibitions officer,5/9/92,d0578f7aeeb06e83eb2fa733a2759e32,38.123,-105.512,0
6/21/20 14:24,6.39E+11,fraud_Rau-Grant,kids_pets,55.3,Stephen,Lopez,M,696 Matthew Ford Suite 157,Olmsted,IL,62970,37.194,-89.093,639,Mechanical engineer,8/1/82,72de7662f124557e514c1b5f68dcbcfd,36.869,-89.428,0
6/21/20 14:24,4.17E+15,fraud_Macejkovic-Lesch,shopping_pos,7.46,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.981,3279,Health promotion specialist,10/5/78,f5e3a8a657281fdab66366dfa306cce7,40.505,-73.615,0
6/21/20 14:24,5.68E+11,"fraud_Graham, Hegmann and Hammes",food_dining,58.67,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.552,-96.791,291,Television floor manager,5/1/91,1a3358e042de4a95383c231772925c73,45.918,-96.983,0
6/21/20 14:24,5.82E+11,"fraud_Moore, Williamson and Emmerich",home,37.02,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.521,-80.057,5507,Retail merchandiser,7/28/73,cc6b68b3297bf88ebc5aeca17be7d53b,40.625,-80.505,0
6/21/20 14:24,1.80E+14,fraud_Ankunding LLC,shopping_net,98.67,Holly,Mann,F,7644 Joseph Fields,Nokomis,IL,62075,39.304,-89.285,3458,Building surveyor,12/8/85,51fac230026fb45f8c92c2dc49a58ffc,39.930,-89.438,0
6/21/20 14:25,6.30E+11,fraud_Treutel-King,travel,5.49,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.957,-98.966,1791,Corporate investment banker,7/26/65,7cb6dafd212caaae60dfa07ed1db68cd,30.986,-99.654,0
6/21/20 14:25,3.01E+13,fraud_Waters-Cruickshank,health_fitness,110.85,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.118,-81.736,276002,"Pilot, airline",6/23/34,c3201f0f6e44a3d5980fe599be3acc4e,25.949,-81.615,0
6/21/20 14:25,2.13E+14,"fraud_Hintz, Bauch and Smith",health_fitness,189.64,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.035,-108.202,19408,"Lecturer, higher education",9/11/93,2a342ddff1700bbea0aa6cfbc2215c6e,43.890,-108.059,0
6/21/20 14:25,60487002085,fraud_Crona and Sons,kids_pets,8.92,David,White,M,66234 Hall Lock Suite 758,Jackson,MS,39211,32.374,-90.129,233060,"Horticulturist, commercial",8/15/72,6a22a4daffd8b2b0984ed366f66ffba0,32.320,-89.437,0
6/21/20 14:25,4.71E+18,fraud_Powlowski-Weimann,food_dining,49.47,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.833,-108.396,192,Further education lecturer,1/4/64,45fb3b175fba365a8e9f938e324ef338,49.681,-109.112,0
6/21/20 14:26,4.10E+18,fraud_Lesch Ltd,shopping_pos,7.68,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.928,-97.249,95035,Probation officer,6/13/87,991823f1bffa8349223750fb1eabd1c7,31.963,-96.904,0
6/21/20 14:26,3.44E+14,"fraud_Hermiston, Pacocha and Smith",health_fitness,13.62,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.935,-80.845,13717,Chiropodist,11/16/49,91e4e957e910cc0e372003038604f822,34.615,-80.184,0
6/21/20 14:27,3.75E+14,fraud_Gislason Group,misc_pos,2.96,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.220,-83.358,31515,Police officer,11/5/71,96030f6f1cc3ea4240501f6776f10c17,42.462,-83.657,0
6/21/20 14:27,3.46E+14,"fraud_Streich, Rolfson and Wilderman",kids_pets,31.09,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.742,-80.463,4575,Statistician,10/22/91,ce0fdccb3a7a01cc87b2a31ab3151509,37.413,-81.242,0
6/21/20 14:27,4.45E+15,fraud_Kuphal-Toy,food_dining,62.19,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.544,-102.107,686,Petroleum engineer,7/30/80,a14f3e49a67b056ad6cca71aa13713ef,35.392,-101.769,0
6/21/20 14:27,6.01E+15,fraud_Klein Group,entertainment,32.51,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.054,-106.076,100,Public librarian,4/16/74,550915f6467715839e3c06f2dd02ecba,40.654,-106.908,0
6/21/20 14:27,4.26E+15,fraud_Crooks and Sons,personal_care,8.53,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,69201,42.806,-100.622,4005,Network engineer,3/15/45,ae5c497c475e6aeeb207fffddb1e1294,42.299,-100.945,0
6/21/20 14:27,3.54E+15,"fraud_Roberts, Ryan and Smith",personal_care,44.34,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.569,-83.363,269,Insurance underwriter,9/15/65,2f0c88053759a0e274a96c215a7d1d4b,41.770,-83.658,0
6/21/20 14:28,4.29E+15,fraud_Rau-Robel,kids_pets,5.63,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413,-81.690,2206,Biomedical scientist,12/31/86,ff95d98a72d037860cf2b54185a6ef08,33.135,-82.238,0
6/21/20 14:29,5.00E+15,fraud_Dickinson Ltd,personal_care,37.3,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.962,-94.596,545147,Counsellor,11/18/87,7ee6622231228dff2714251cf2e4d220,39.126,-94.954,0
6/21/20 14:29,3.54E+15,fraud_Reilly LLC,home,109.09,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.881,-82.096,9521,"Teacher, English as a foreign language",10/19/77,69052bb8cc7abe97c7d3b708219b52e7,37.853,-81.248,0
6/21/20 14:30,4.68E+15,fraud_Kozey-Boehm,shopping_net,156.72,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.915,-80.731,16183,Physiotherapist,8/12/77,172c9b3576b1fb30e7782397c2688978,39.882,-80.607,0
6/21/20 14:30,4.70E+15,fraud_Bode-Rempel,kids_pets,71.62,Sharon,Powell,F,101 Carla Loop,Wendel,CA,96136,40.341,-120.282,104,"Teacher, adult education",8/16/89,55acf5b2e8fd39597769e5d2aa8fd998,39.748,-121.026,0
